TicketNumber,Price,DateOfPurchase,TicketCode
117270,10.0000000000,2019-03-07,3
117271,8.0000000000,2019-03-07,2
117272,8.0000000000,2019-03-07,2
117273,10.0000000000,2019-03-07,3
117274,12.0000000000,2019-03-07,1
117275,10.0000000000,2019-03-07,4
117276,8.0000000000,2019-03-07,2
117277,12.0000000000,2019-03-07,1
117278,10.0000000000,2019-03-07,4
117279,10.0000000000,2019-03-07,3
117280,10.0000000000,2019-03-07,4
117281,12.0000000000,2019-03-07,1
117282,10.0000000000,2019-03-07,4
117283,10.0000000000,2019-03-07,3
117284,12.0000000000,2019-03-07,1
117285,10.0000000000,2019-03-07,3
117286,8.0000000000,2019-03-07,2
117287,10.0000000000,2019-03-07,4
117288,10.0000000000,2019-03-07,3
117289,10.0000000000,2019-03-07,4
117290,10.0000000000,2019-03-07,3
117291,8.0000000000,2019-03-07,2
117292,10.0000000000,2019-03-07,4
117293,10.0000000000,2019-03-07,3
117294,10.0000000000,2019-03-07,4
117295,8.0000000000,2019-03-07,2
117296,12.0000000000,2019-03-07,1
117297,10.0000000000,2019-03-07,4
117298,10.0000000000,2019-03-08,3
117299,8.0000000000,2019-03-08,2
117300,10.0000000000,2019-03-08,3
117301,10.0000000000,2019-03-08,4
117302,10.0000000000,2019-03-08,3
117303,10.0000000000,2019-03-08,3
117304,8.0000000000,2019-03-08,2
117305,12.0000000000,2019-03-08,1
117306,12.0000000000,2019-03-08,1
117307,10.0000000000,2019-03-08,4
117308,10.0000000000,2019-03-08,3
117309,8.0000000000,2019-03-08,2
117310,12.0000000000,2019-03-08,1
117311,10.0000000000,2019-03-08,4
117312,12.0000000000,2019-03-08,1
117313,10.0000000000,2019-03-08,4
117314,10.0000000000,2019-03-08,3
117315,8.0000000000,2019-03-08,2
117316,10.0000000000,2019-03-08,3
117317,8.0000000000,2019-03-08,2
117318,8.0000000000,2019-03-08,2
117319,12.0000000000,2019-03-08,1
117320,10.0000000000,2019-03-08,4
117321,12.0000000000,2019-03-08,1
117322,10.0000000000,2019-03-08,4
117323,10.0000000000,2019-03-08,3
117324,8.0000000000,2019-03-08,2
117325,12.0000000000,2019-03-08,1
117326,10.0000000000,2019-03-08,4
117327,10.0000000000,2019-03-08,3
117328,8.0000000000,2019-03-08,2
117329,10.0000000000,2019-03-08,3
117330,8.0000000000,2019-03-08,2
117331,10.0000000000,2019-03-08,4
117332,12.0000000000,2019-03-08,1
117333,10.0000000000,2019-03-08,4
117334,10.0000000000,2019-03-08,3
117335,8.0000000000,2019-03-08,2
117336,12.0000000000,2019-03-08,1
117337,10.0000000000,2019-03-08,4
117338,10.0000000000,2019-03-08,3
117339,8.0000000000,2019-03-08,2
117340,10.0000000000,2019-03-08,3
117341,8.0000000000,2019-03-08,2
117342,12.0000000000,2019-03-08,1
117343,10.0000000000,2019-03-08,4
117344,12.0000000000,2019-03-08,1
117345,10.0000000000,2019-03-08,4
117346,10.0000000000,2019-03-08,4
117347,10.0000000000,2019-03-08,3
117348,10.0000000000,2019-03-08,4
117349,12.0000000000,2019-03-08,1
117350,12.0000000000,2019-03-08,1
117351,12.0000000000,2019-03-08,1
117352,10.0000000000,2019-03-08,4
117353,10.0000000000,2019-03-08,3
117354,10.0000000000,2019-03-08,3
117355,10.0000000000,2019-03-08,4
117356,10.0000000000,2019-03-08,3
117357,8.0000000000,2019-03-08,2
117358,12.0000000000,2019-03-08,1
117359,12.0000000000,2019-03-08,1
117360,10.0000000000,2019-03-08,4
117361,10.0000000000,2019-03-08,3
117362,8.0000000000,2019-03-08,2
117363,8.0000000000,2019-03-08,2
117364,12.0000000000,2019-03-08,1
117365,10.0000000000,2019-03-09,4
117366,10.0000000000,2019-03-09,3
117367,8.0000000000,2019-03-09,2
117368,12.0000000000,2019-03-09,1
117369,10.0000000000,2019-03-09,4
117370,8.0000000000,2019-03-09,2
117371,10.0000000000,2019-03-09,3
117372,8.0000000000,2019-03-09,2
117373,12.0000000000,2019-03-09,1
117374,8.0000000000,2019-03-09,2
117375,12.0000000000,2019-03-09,1
117376,8.0000000000,2019-03-09,2
117377,10.0000000000,2019-03-09,4
117378,10.0000000000,2019-03-09,3
117379,8.0000000000,2019-03-09,2
117380,12.0000000000,2019-03-09,1
117381,12.0000000000,2019-03-09,1
117382,10.0000000000,2019-03-09,4
117383,10.0000000000,2019-03-09,3
117384,8.0000000000,2019-03-09,2
117385,12.0000000000,2019-03-09,1
117386,10.0000000000,2019-03-09,4
117387,10.0000000000,2019-03-09,3
117388,8.0000000000,2019-03-09,2
117389,12.0000000000,2019-03-09,1
117390,10.0000000000,2019-03-09,4
117391,12.0000000000,2019-03-09,1
117392,10.0000000000,2019-03-09,4
117393,10.0000000000,2019-03-09,3
117394,10.0000000000,2019-03-09,4
117395,10.0000000000,2019-03-09,3
117396,8.0000000000,2019-03-09,2
117397,12.0000000000,2019-03-09,1
117398,8.0000000000,2019-03-09,2
117399,10.0000000000,2019-03-09,3
117400,12.0000000000,2019-03-09,1
117401,10.0000000000,2019-03-09,4
117402,10.0000000000,2019-03-09,4
117403,8.0000000000,2019-03-09,2
117404,12.0000000000,2019-03-09,1
117405,10.0000000000,2019-03-09,4
117406,10.0000000000,2019-03-09,3
117407,8.0000000000,2019-03-09,2
117408,12.0000000000,2019-03-09,1
117409,10.0000000000,2019-03-09,4
117410,10.0000000000,2019-03-09,3
117411,10.0000000000,2019-03-09,3
117412,8.0000000000,2019-03-09,2
117413,12.0000000000,2019-03-09,1
117414,10.0000000000,2019-03-09,4
117415,10.0000000000,2019-03-09,4
117416,10.0000000000,2019-03-09,3
117417,8.0000000000,2019-03-09,2
117418,12.0000000000,2019-03-09,1
117419,10.0000000000,2019-03-09,4
117420,10.0000000000,2019-03-09,3
117421,8.0000000000,2019-03-09,2
117422,12.0000000000,2019-03-09,1
117423,10.0000000000,2019-03-09,4
117424,10.0000000000,2019-03-09,3
117425,8.0000000000,2019-03-09,2
117426,8.0000000000,2019-03-09,2
117427,12.0000000000,2019-03-09,1
117428,10.0000000000,2019-03-09,4
117429,10.0000000000,2019-03-09,3
117430,8.0000000000,2019-03-09,2
117431,12.0000000000,2019-03-09,1
117432,10.0000000000,2019-03-09,4
117433,10.0000000000,2019-03-09,3
117434,8.0000000000,2019-03-09,2
117435,12.0000000000,2019-03-09,1
117436,12.0000000000,2019-03-09,1
117437,10.0000000000,2019-03-09,4
117438,10.0000000000,2019-03-09,3
117439,8.0000000000,2019-03-09,2
117440,8.0000000000,2019-03-09,2
117441,12.0000000000,2019-03-09,1
117442,10.0000000000,2019-03-09,4
117443,12.0000000000,2019-03-09,1
117444,8.0000000000,2019-03-09,2
117445,12.0000000000,2019-03-09,1
117446,10.0000000000,2019-03-09,4
117447,10.0000000000,2019-03-09,3
117448,8.0000000000,2019-03-09,2
117449,12.0000000000,2019-03-09,1
117450,10.0000000000,2019-03-09,4
117451,10.0000000000,2019-03-09,3
117452,8.0000000000,2019-03-09,2
117453,10.0000000000,2019-03-09,3
117454,12.0000000000,2019-03-09,1
117455,12.0000000000,2019-03-09,1
117456,10.0000000000,2019-03-09,3
117457,10.0000000000,2019-03-09,3
117458,10.0000000000,2019-03-09,3
117459,8.0000000000,2019-03-10,2
117460,12.0000000000,2019-03-10,1
117461,10.0000000000,2019-03-10,4
117462,10.0000000000,2019-03-10,3
117463,10.0000000000,2019-03-10,3
117464,8.0000000000,2019-03-10,2
117465,12.0000000000,2019-03-10,1
117466,10.0000000000,2019-03-10,4
117467,10.0000000000,2019-03-10,3
117468,8.0000000000,2019-03-10,2
117469,8.0000000000,2019-03-10,2
117470,10.0000000000,2019-03-10,3
117471,8.0000000000,2019-03-10,2
117472,12.0000000000,2019-03-10,1
117473,10.0000000000,2019-03-10,4
117474,10.0000000000,2019-03-10,3
117475,8.0000000000,2019-03-10,2
117476,12.0000000000,2019-03-10,1
117477,10.0000000000,2019-03-10,3
117478,8.0000000000,2019-03-10,2
117479,10.0000000000,2019-03-10,3
117480,10.0000000000,2019-03-10,4
117481,10.0000000000,2019-03-10,3
117482,12.0000000000,2019-03-10,1
117483,10.0000000000,2019-03-10,4
117484,10.0000000000,2019-03-10,3
117485,8.0000000000,2019-03-10,2
117486,12.0000000000,2019-03-10,1
117487,10.0000000000,2019-03-10,4
117488,10.0000000000,2019-03-10,3
117489,8.0000000000,2019-03-10,2
117490,8.0000000000,2019-03-10,2
117491,12.0000000000,2019-03-10,1
117492,10.0000000000,2019-03-10,4
117493,10.0000000000,2019-03-10,4
117494,10.0000000000,2019-03-10,3
117495,8.0000000000,2019-03-10,2
117496,12.0000000000,2019-03-10,1
117497,10.0000000000,2019-03-10,4
117498,10.0000000000,2019-03-10,3
117499,8.0000000000,2019-03-10,2
117500,12.0000000000,2019-03-10,1
117501,10.0000000000,2019-03-10,3
117502,10.0000000000,2019-03-10,4
117503,10.0000000000,2019-03-10,3
117504,8.0000000000,2019-03-10,2
117505,10.0000000000,2019-03-10,3
117506,8.0000000000,2019-03-10,2
117507,10.0000000000,2019-03-10,3
117508,8.0000000000,2019-03-11,2
117509,10.0000000000,2019-03-11,4
117510,10.0000000000,2019-03-11,3
117511,8.0000000000,2019-03-11,2
117512,10.0000000000,2019-03-11,3
117513,8.0000000000,2019-03-11,2
117514,12.0000000000,2019-03-11,1
117515,10.0000000000,2019-03-11,4
117516,8.0000000000,2019-03-11,2
117517,10.0000000000,2019-03-11,3
117518,10.0000000000,2019-03-11,4
117519,10.0000000000,2019-03-11,3
117520,8.0000000000,2019-03-11,2
117521,12.0000000000,2019-03-11,1
117522,8.0000000000,2019-03-11,2
117523,12.0000000000,2019-03-11,1
117524,10.0000000000,2019-03-11,4
117525,10.0000000000,2019-03-11,3
117526,8.0000000000,2019-03-11,2
117527,12.0000000000,2019-03-11,1
117528,10.0000000000,2019-03-11,4
117529,10.0000000000,2019-03-11,3
117530,10.0000000000,2019-03-11,4
117531,8.0000000000,2019-03-11,2
117532,12.0000000000,2019-03-11,1
117533,10.0000000000,2019-03-11,4
117534,10.0000000000,2019-03-11,3
117535,10.0000000000,2019-03-11,4
117536,10.0000000000,2019-03-11,4
117537,10.0000000000,2019-03-11,3
117538,8.0000000000,2019-03-11,2
117539,12.0000000000,2019-03-11,1
117540,10.0000000000,2019-03-11,4
117541,10.0000000000,2019-03-11,3
117542,8.0000000000,2019-03-11,2
117543,12.0000000000,2019-03-11,1
117544,10.0000000000,2019-03-11,4
117545,10.0000000000,2019-03-11,4
117546,10.0000000000,2019-03-11,3
117547,8.0000000000,2019-03-11,2
117548,12.0000000000,2019-03-11,1
117549,10.0000000000,2019-03-11,4
117550,10.0000000000,2019-03-11,3
117551,10.0000000000,2019-03-11,3
117552,8.0000000000,2019-03-11,2
117553,12.0000000000,2019-03-11,1
117554,12.0000000000,2019-03-11,1
117555,10.0000000000,2019-03-11,4
117556,10.0000000000,2019-03-11,4
117557,10.0000000000,2019-03-11,3
117558,8.0000000000,2019-03-11,2
117559,12.0000000000,2019-03-11,1
117560,10.0000000000,2019-03-11,4
117561,10.0000000000,2019-03-11,3
117562,8.0000000000,2019-03-11,2
117563,12.0000000000,2019-03-11,1
117564,8.0000000000,2019-03-11,2
117565,10.0000000000,2019-03-11,3
117566,8.0000000000,2019-03-11,2
117567,12.0000000000,2019-03-11,1
117568,10.0000000000,2019-03-12,4
117569,8.0000000000,2019-03-12,2
117570,12.0000000000,2019-03-12,1
117571,8.0000000000,2019-03-12,2
117572,10.0000000000,2019-03-12,3
117573,8.0000000000,2019-03-12,2
117574,12.0000000000,2019-03-12,1
117575,10.0000000000,2019-03-12,4
117576,10.0000000000,2019-03-12,3
117577,10.0000000000,2019-03-12,4
117578,10.0000000000,2019-03-12,3
117579,8.0000000000,2019-03-12,2
117580,8.0000000000,2019-03-12,2
117581,12.0000000000,2019-03-12,1
117582,10.0000000000,2019-03-12,4
117583,10.0000000000,2019-03-12,3
117584,12.0000000000,2019-03-12,1
117585,8.0000000000,2019-03-12,2
117586,10.0000000000,2019-03-12,4
117587,10.0000000000,2019-03-12,4
117588,10.0000000000,2019-03-12,3
117589,8.0000000000,2019-03-12,2
117590,12.0000000000,2019-03-12,1
117591,10.0000000000,2019-03-12,3
117592,10.0000000000,2019-03-12,4
117593,12.0000000000,2019-03-12,1
117594,12.0000000000,2019-03-12,1
117595,8.0000000000,2019-03-12,2
117596,12.0000000000,2019-03-12,1
117597,8.0000000000,2019-03-12,2
117598,12.0000000000,2019-03-12,1
117599,10.0000000000,2019-03-12,4
117600,10.0000000000,2019-03-12,3
117601,8.0000000000,2019-03-12,2
117602,8.0000000000,2019-03-12,2
117603,8.0000000000,2019-03-12,2
117604,10.0000000000,2019-03-12,4
117605,10.0000000000,2019-03-12,4
117606,10.0000000000,2019-03-12,3
117607,8.0000000000,2019-03-12,2
117608,12.0000000000,2019-03-12,1
117609,12.0000000000,2019-03-12,1
117610,10.0000000000,2019-03-12,4
117611,10.0000000000,2019-03-12,3
117612,8.0000000000,2019-03-12,2
117613,12.0000000000,2019-03-12,1
117614,10.0000000000,2019-03-12,4
117615,10.0000000000,2019-03-12,4
117616,10.0000000000,2019-03-12,4
117617,10.0000000000,2019-03-12,3
117618,8.0000000000,2019-03-12,2
117619,8.0000000000,2019-03-12,2
117620,12.0000000000,2019-03-12,1
117621,10.0000000000,2019-03-12,3
117622,8.0000000000,2019-03-12,2
117623,10.0000000000,2019-03-12,3
117624,8.0000000000,2019-03-12,2
117625,12.0000000000,2019-03-12,1
117626,10.0000000000,2019-03-12,4
117627,10.0000000000,2019-03-12,4
117628,8.0000000000,2019-03-12,2
117629,12.0000000000,2019-03-12,1
117630,10.0000000000,2019-03-12,4
117631,12.0000000000,2019-03-12,1
117632,10.0000000000,2019-03-12,4
117633,10.0000000000,2019-03-12,3
117634,8.0000000000,2019-03-12,2
117635,12.0000000000,2019-03-12,1
117636,10.0000000000,2019-03-12,4
117637,10.0000000000,2019-03-12,3
117638,8.0000000000,2019-03-12,2
117639,12.0000000000,2019-03-12,1
117640,10.0000000000,2019-03-12,4
117641,10.0000000000,2019-03-12,3
117642,10.0000000000,2019-03-12,3
117643,10.0000000000,2019-03-12,4
117644,10.0000000000,2019-03-12,3
117645,10.0000000000,2019-03-12,4
117646,10.0000000000,2019-03-12,3
117647,8.0000000000,2019-03-12,2
117648,12.0000000000,2019-03-12,1
117649,10.0000000000,2019-03-12,4
117650,10.0000000000,2019-03-12,3
117651,8.0000000000,2019-03-12,2
117652,12.0000000000,2019-03-12,1
117653,10.0000000000,2019-03-12,4
117654,10.0000000000,2019-03-12,3
117655,8.0000000000,2019-03-12,2
117656,12.0000000000,2019-03-12,1
117657,10.0000000000,2019-03-12,4
117658,10.0000000000,2019-03-12,4
117659,10.0000000000,2019-03-12,3
117660,8.0000000000,2019-03-12,2
117661,12.0000000000,2019-03-12,1
117662,12.0000000000,2019-03-12,1
117663,12.0000000000,2019-03-12,1
117664,10.0000000000,2019-03-12,4
117665,12.0000000000,2019-03-12,1
117666,10.0000000000,2019-03-12,4
117667,10.0000000000,2019-03-12,3
117668,8.0000000000,2019-03-12,2
117669,12.0000000000,2019-03-12,1
117670,10.0000000000,2019-03-12,4
117671,10.0000000000,2019-03-12,3
117672,10.0000000000,2019-03-12,4
117673,10.0000000000,2019-03-12,3
117674,8.0000000000,2019-03-12,2
117675,12.0000000000,2019-03-12,1
117676,10.0000000000,2019-03-12,4
117677,10.0000000000,2019-03-12,3
117678,8.0000000000,2019-03-12,2
117679,12.0000000000,2019-03-12,1
117680,8.0000000000,2019-03-12,2
117681,12.0000000000,2019-03-12,1
117682,10.0000000000,2019-03-12,4
117683,10.0000000000,2019-03-12,3
117684,10.0000000000,2019-03-12,4
117685,10.0000000000,2019-03-12,3
117686,8.0000000000,2019-03-12,2
117687,12.0000000000,2019-03-12,1
117688,10.0000000000,2019-03-12,4
117689,10.0000000000,2019-03-12,3
117690,8.0000000000,2019-03-12,2
117691,12.0000000000,2019-03-13,1
117692,10.0000000000,2019-03-13,4
117693,10.0000000000,2019-03-13,3
117694,8.0000000000,2019-03-13,2
117695,12.0000000000,2019-03-13,1
117696,10.0000000000,2019-03-13,3
117697,12.0000000000,2019-03-13,1
117698,10.0000000000,2019-03-13,4
117699,10.0000000000,2019-03-13,4
117700,10.0000000000,2019-03-13,3
117701,8.0000000000,2019-03-13,2
117702,10.0000000000,2019-03-13,3
117703,8.0000000000,2019-03-13,2
117704,12.0000000000,2019-03-13,1
117705,10.0000000000,2019-03-13,4
117706,10.0000000000,2019-03-13,3
117707,8.0000000000,2019-03-13,2
117708,12.0000000000,2019-03-13,1
117709,10.0000000000,2019-03-13,4
117710,12.0000000000,2019-03-13,1
117711,10.0000000000,2019-03-13,4
117712,10.0000000000,2019-03-13,3
117713,10.0000000000,2019-03-13,4
117714,10.0000000000,2019-03-13,3
117715,8.0000000000,2019-03-13,2
117716,12.0000000000,2019-03-13,1
117717,10.0000000000,2019-03-13,4
117718,10.0000000000,2019-03-13,3
117719,8.0000000000,2019-03-13,2
117720,12.0000000000,2019-03-13,1
117721,8.0000000000,2019-03-14,2
117722,10.0000000000,2019-03-14,4
117723,10.0000000000,2019-03-14,3
117724,8.0000000000,2019-03-14,2
117725,8.0000000000,2019-03-14,2
117726,12.0000000000,2019-03-14,1
117727,10.0000000000,2019-03-14,4
117728,10.0000000000,2019-03-14,3
117729,10.0000000000,2019-03-14,4
117730,10.0000000000,2019-03-14,3
117731,8.0000000000,2019-03-14,2
117732,12.0000000000,2019-03-14,1
117733,10.0000000000,2019-03-14,4
117734,10.0000000000,2019-03-14,3
117735,10.0000000000,2019-03-14,3
117736,8.0000000000,2019-03-14,2
117737,12.0000000000,2019-03-14,1
117738,10.0000000000,2019-03-14,4
117739,10.0000000000,2019-03-14,3
117740,8.0000000000,2019-03-14,2
117741,8.0000000000,2019-03-14,2
117742,12.0000000000,2019-03-14,1
117743,12.0000000000,2019-03-14,1
117744,10.0000000000,2019-03-14,3
117745,10.0000000000,2019-03-14,4
117746,10.0000000000,2019-03-14,3
117747,8.0000000000,2019-03-14,2
117748,10.0000000000,2019-03-14,4
117749,10.0000000000,2019-03-14,3
117750,10.0000000000,2019-03-14,4
117751,10.0000000000,2019-03-14,3
117752,8.0000000000,2019-03-14,2
117753,12.0000000000,2019-03-14,1
117754,10.0000000000,2019-03-14,4
117755,10.0000000000,2019-03-14,3
117756,8.0000000000,2019-03-14,2
117757,12.0000000000,2019-03-14,1
117758,10.0000000000,2019-03-14,4
117759,10.0000000000,2019-03-14,3
117760,8.0000000000,2019-03-14,2
117761,12.0000000000,2019-03-14,1
117762,10.0000000000,2019-03-14,4
117763,12.0000000000,2019-03-14,1
117764,10.0000000000,2019-03-14,4
117765,10.0000000000,2019-03-14,3
117766,10.0000000000,2019-03-15,4
117767,12.0000000000,2019-03-15,1
117768,10.0000000000,2019-03-15,4
117769,10.0000000000,2019-03-15,3
117770,8.0000000000,2019-03-15,2
117771,10.0000000000,2019-03-15,4
117772,10.0000000000,2019-03-15,3
117773,8.0000000000,2019-03-15,2
117774,12.0000000000,2019-03-15,1
117775,10.0000000000,2019-03-15,4
117776,10.0000000000,2019-03-15,3
117777,8.0000000000,2019-03-15,2
117778,12.0000000000,2019-03-15,1
117779,12.0000000000,2019-03-15,1
117780,12.0000000000,2019-03-15,1
117781,10.0000000000,2019-03-15,4
117782,10.0000000000,2019-03-15,3
117783,8.0000000000,2019-03-15,2
117784,12.0000000000,2019-03-15,1
117785,10.0000000000,2019-03-15,4
117786,10.0000000000,2019-03-15,4
117787,10.0000000000,2019-03-15,3
117788,8.0000000000,2019-03-15,2
117789,12.0000000000,2019-03-15,1
117790,8.0000000000,2019-03-15,2
117791,12.0000000000,2019-03-15,1
117792,10.0000000000,2019-03-15,4
117793,12.0000000000,2019-03-15,1
117794,10.0000000000,2019-03-15,4
117795,10.0000000000,2019-03-15,3
117796,8.0000000000,2019-03-15,2
117797,12.0000000000,2019-03-15,1
117798,10.0000000000,2019-03-15,4
117799,12.0000000000,2019-03-15,1
117800,10.0000000000,2019-03-15,4
117801,10.0000000000,2019-03-15,3
117802,10.0000000000,2019-03-15,4
117803,10.0000000000,2019-03-15,3
117804,8.0000000000,2019-03-15,2
117805,12.0000000000,2019-03-15,1
117806,10.0000000000,2019-03-15,4
117807,10.0000000000,2019-03-15,3
117808,8.0000000000,2019-03-15,2
117809,12.0000000000,2019-03-15,1
117810,8.0000000000,2019-03-15,2
117811,12.0000000000,2019-03-15,1
117812,10.0000000000,2019-03-15,4
117813,10.0000000000,2019-03-15,3
117814,8.0000000000,2019-03-15,2
117815,12.0000000000,2019-03-15,1
117816,10.0000000000,2019-03-15,4
117817,10.0000000000,2019-03-15,3
117818,10.0000000000,2019-03-15,4
117819,10.0000000000,2019-03-15,3
117820,8.0000000000,2019-03-15,2
117821,12.0000000000,2019-03-15,1
117822,10.0000000000,2019-03-15,4
117823,10.0000000000,2019-03-15,3
117824,8.0000000000,2019-03-15,2
117825,12.0000000000,2019-03-15,1
117826,8.0000000000,2019-03-15,2
117827,10.0000000000,2019-03-15,4
117828,10.0000000000,2019-03-15,3
117829,10.0000000000,2019-03-15,4
117830,10.0000000000,2019-03-15,3
117831,10.0000000000,2019-03-15,3
117832,8.0000000000,2019-03-15,2
117833,12.0000000000,2019-03-15,1
117834,10.0000000000,2019-03-15,4
117835,12.0000000000,2019-03-15,1
117836,10.0000000000,2019-03-15,4
117837,10.0000000000,2019-03-15,3
117838,10.0000000000,2019-03-15,4
117839,8.0000000000,2019-03-15,2
117840,12.0000000000,2019-03-15,1
117841,8.0000000000,2019-03-15,2
117842,12.0000000000,2019-03-15,1
117843,10.0000000000,2019-03-15,4
117844,10.0000000000,2019-03-15,3
117845,10.0000000000,2019-03-15,4
117846,10.0000000000,2019-03-15,3
117847,8.0000000000,2019-03-15,2
117848,12.0000000000,2019-03-15,1
117849,10.0000000000,2019-03-15,4
117850,10.0000000000,2019-03-15,3
117851,8.0000000000,2019-03-15,2
117852,10.0000000000,2019-03-15,3
117853,8.0000000000,2019-03-15,2
117854,12.0000000000,2019-03-15,1
117855,10.0000000000,2019-03-15,4
117856,10.0000000000,2019-03-15,3
117857,8.0000000000,2019-03-15,2
117858,12.0000000000,2019-03-15,1
117859,10.0000000000,2019-03-15,4
117860,12.0000000000,2019-03-15,1
117861,10.0000000000,2019-03-15,4
117862,10.0000000000,2019-03-15,3
117863,8.0000000000,2019-03-15,2
117864,12.0000000000,2019-03-15,1
117865,10.0000000000,2019-03-15,4
117866,10.0000000000,2019-03-15,3
117867,8.0000000000,2019-03-15,2
117868,10.0000000000,2019-03-15,3
